CDR_ID,CDR_SUB_ID,STD_EVT_TYPE_ID,OBJ_ID,OWNER_CUST_ID,PRI_IDENTITY,DEFAULT_ACCT_ID,BILL_CYCLE_ID,SERVICE_CATEGORY,USAGE_SERVICE_TYPE,ACTUAL_USAGE,RATING_USAGE,USAGE_MEASURE_UNIT,FREE_UNIT_USAGE,FREE_UNIT_MEASURE_UNIT,ACTUAL_CHARGE,TOTAL_TAX_AMOUNT,CHARGE_CURRENCY_ID,RESERVE3,RESERVE8,RESERVE10,RECHARGE_CARD_INFO,CDR_ID.1,CDR_SUB_ID.1,PAY_ACCT_ID,PAY_OBJECT_ID,PAY_OBJECT_TYPE_ID,CHARGE_CODE,OFFERING_ID,PLAN_ID,DEDUCT_CHARGE_AMOUNT,TAX_AMOUNT1,TAX_AMOUNT2,TAX_AMOUNT3,CHARGE_CURRENCY_ID.1,PAY_CURRENCY_ID,CUST_ID,BILL_CYCLE_ID.1,CP_BILL_CYCLE_ID,CallingPartyNumber,CallingPartyIMSI,CallingCellID,TotalFlux,UpFlux,DownFlux,IMEI,ServiceID,SPID,CategoryID,ContentID,ChargingID,TransitionID,BrandID,MainOfferingID,ChargingPartyNumber,PayType,ChargingType,RoamState,CallingHomeAreaNumber,CallingRoamAreaNumber,HomeZoneID,SpecialZoneID,CallingVPNTopGroupNumber,CallingVPNGroupNumber,OnlineChargingFlag,DataZoneID,RoamingZoneID,ChargePartyIndicator,UsagePayLimitList,RuleBaseID,FluxPoolChargeFlag,locationID,recordSeqNum,ACTUAL_USAGE.1,RATE_USAGE,FREE_USAGE,USAGE_MEASURE_ID,accountId,CurrencyId,secCallIdFile,secIdFile,plmnId,cluster
701000074485125452,0,11007,100290050014031045,100290012107171686,5612829637219723,100290012200301647,20251001,5,31,252.0,252.0,1106.0,0.0,0.0,0.0,0,1037,5058,1999.0,0,45.95,517213083279077042,940967080159030382,372896419189102428,516469431565366498,555237029386689757,114.49,316550464475390912,274978372331592889,183.79,66.23,68.18,6.99,754172930428155317,870553660464577860,982782652331151985,173263631604577046,94443907510197323,210807425376648417,368010112774444,641075600971559584,462665,295377,965881,86612705640079,688081756915538133,854338830768334065,155780554194665951,80736333007795596,648417849863068048,577996651496915936,900945396238972748,26144992587408071,795274933686776146,2,1,1,155085472869999771,116457931409727423,684283286258759242,729060526472674917,188823524856027609,456869494975894753,1,502723336962768778,877842957306361429,156.81,581238,372805314733199621,75.53,270568124707225988,142652301083790228,611044,253077,821885,924185244464385909,987943241142163625,805399977929526428,792058924064967813,626365979162675561,598691702133744751,-1
702000073369085355,0,11007,101430012314211864,101430012107164456,48690411000025902,101430012204420575,20251001,5,31,33191708.0,33191708.0,1106.0,0.0,0.0,0.0,0,1037,50701,1103.0,0,145.78,481835567208191749,221218695027888325,222391449322246953,134642579426991317,276348497994994693,49.74,837180178759740796,880449790580695680,186.99,104.09,166.65,182.98,337346184134024680,243755154959250943,926326766984146095,83474624416278557,895660562465460659,994507625166249452,368010112733639,252243398927810837,59142,183666,169773,86612705648025,177367438877800133,942796146957600603,193128864363594805,57445415450526673,615653805524507394,384732406453180829,563243928340908904,899422432372090857,262439790834747073,1,0,2,719489444287925451,288541231857394830,541815274210882693,854092467270790510,709395606028261074,789600884233927221,1,405903591954197131,688581853555645493,78.86,225822,935210811193981860,158.05,989943080328117308,417684188702078450,317489,532486,973562,872685747815397847,485394563744934968,51834019472823621,941835657419185917,506201208535477418,963133598078556894,-1
701000074485253735,0,11007,100250012316361004,100250012115519701,840860432411990247,100250012209211294,20251001,5,31,472108.0,472108.0,1106.0,0.0,0.0,0.0,0,1037,50701,705.0,0,159.69,426345229705867226,305904981468777924,815517871773517582,586945209335988081,325677501134525589,58.56,48405101555975386,928360317648261061,8.11,91.76,106.9,123.0,459947163731295871,302620836649847430,501586777514302464,803129544586998797,345719478529602454,355701048942243431,368010112718295,923865665166239567,867171,132048,84310,86612705646916,179424634849896527,921429447896436213,614706274002458752,406102979135584067,201757286898329678,300912013425989716,17010242606278677,768476049779658700,556740931797389943,1,1,2,951115601900911470,698080795358444467,958008585755878715,646400272512569771,375773304599761989,74054823555085094,0,5007723016382791,146306906486708880,106.92,10588,485629760034605421,138.08,807117660922526616,830218998063088389,794764,379449,8442,779687124938445800,405386995263080945,722033120084961300,56003400064460271,663291013114720157,569521089854926370,-1
701000074485253736,0,11007,100250012316361004,100250012115519701,945015291536446679,100250012209211294,20251001,5,31,356839.0,356839.0,1106.0,0.0,0.0,0.0,0,1037,50701,705.0,0,169.05,655665078487598297,364379460810441507,781070452501393416,247739555470210846,888265667626430820,73.19,649777405940701381,974732312897282476,110.15,165.38,28.32,99.85,447343221449753357,155266041128769581,835724378076037200,982023268289899605,17109414400896259,448609658932981883,368010112705162,798295857411196393,797165,59358,735746,86612705642965,382663762547856636,858780715618965670,514774320219362722,949964707861931082,345006964803486,403056144733994599,344072144360290966,169003531572274643,436989938264931087,1,0,0,430302483035221371,810374271194758013,2352080978649264,691953704792408411,281911988709682555,979494935430920207,0,988070380996445012,736429707711310122,162.77,782528,166090947662034147,86.89,478942364840205095,446873770249379748,863226,294985,903853,384353878590678679,812133189695480921,743228143173101198,318675442700048584,459203931647465001,780211902072767245,-1
701000074485253737,0,11007,100250012316361004,100250012115519701,214882754789324837,100250012209211294,20251001,5,31,1391461.0,1391461.0,1106.0,0.0,0.0,0.0,0,1037,50701,705.0,0,87.64,238083006137469260,947505730652944493,505091356368498267,350714652993545151,558103994059105608,34.47,687080155147286404,958079014821205403,129.61,115.9,59.2,93.4,455771894243349722,88363148210245367,330211040546405974,393507927795725604,736026877957344121,282581664007724531,368010112740699,725264154689082327,53447,699861,900433,86612705646375,301284868044924478,130039322536591449,16720241837965308,619136051927314754,708178963475999222,668029420253661229,248338736570979605,222665453450116363,174520011208786299,0,1,2,840264030983938349,796127574832737606,619906855754201963,677430844791316341,514168804201971334,638811671144228976,0,541438437109732757,386015529455716889,21.16,576571,45401444171235425,143.15,793470275794414677,732922695495597929,598987,496278,373229,824765537400604104,380439645442992180,104618882745478877,351643099034355583,327496769870918746,260717269445375420,-1
701000074485251838,0,11007,100250012316361004,100250012115519701,407301926518796385,100250012209211294,20251001,5,31,2649782.0,2649782.0,1106.0,0.0,0.0,0.0,0,1037,50701,704.0,0,144.76,510981051633747801,127774265587027758,889319716984031277,107638391597498466,115139232706186100,128.02,832383864717499442,401865112983918092,122.92,0.98,136.29,199.21,627224164933541019,834661409997003497,31055284214619883,907976027703503046,177865724452114158,805895734198608356,368010112745492,130320523793566828,816383,181594,729608,86612705649217,439959445925102296,309869685752948652,61247630720768645,720906835777696015,806967546767616384,233334136339846075,697120108926461216,161384597880554646,131534987906365719,1,0,2,677725472460738761,277933786810379961,198574902581286386,46564400239498443,62716831844035118,225626412912518471,0,351429946497095168,131439175161531979,129.22,360725,602711935794364198,170.95,236368598356250464,692990173696662338,716741,983103,176237,37686648785863902,906121808828727645,834896184853214880,324731711551804162,308517878123295188,387675757748869018,-1
701000074485251839,0,11007,100250012316361004,100250012115519701,801817612698942766,100250012209211294,20251001,5,31,3308378.0,3308378.0,1106.0,0.0,0.0,0.0,0,1037,50701,704.0,0,13.23,81114346675105856,527005164789235340,909192689771147339,673054985874457352,678110436690644514,48.09,78277372743019132,766554783091224565,170.26,120.62,101.67,196.41,501209617319351941,566249555281255560,826721432058986705,906491580403857533,890228640493635038,139242892787222479,368010112789450,370313889789020448,561701,804872,26342,86612705643352,211777938453274672,49874107620245031,590530770456385064,779966570766374251,115055222460089072,507220889843111149,662101853987423956,494298419881910963,533818062515201982,2,1,1,648382965962912370,221029113299666274,204470680902141898,913666680615635341,411835047775868644,121593666009673400,0,48398138627340829,250080073229656540,22.77,310110,850217414142606219,112.46,425652955801764453,704132595774380418,675854,188117,458113,101608102985777054,130397316526139671,205938109610665667,386704511938985321,999155438981179762,124442299564071781,-1
701000074485252303,0,11007,100250012316361004,100250012115519701,812835263248704800,100250012209211294,20251001,5,31,484193.0,484193.0,1106.0,0.0,0.0,0.0,0,1037,50701,704.0,0,130.62,278483002808633099,643204192708962135,632653993472689378,124441203989474305,534350021750191367,179.56,377557439200626781,483906757289369387,140.52,139.87,102.02,163.14,282126174094649933,366202797531608337,12309890159152072,462120286153592853,168748228495420680,563488703738005193,368010112734535,669827074444437890,805784,527168,289184,86612705646153,965817894584157670,97455982560625147,378918767335648903,252868473309730065,884636335553681064,194199375897593858,151296479235147063,50548918966295839,29157919545459005,1,0,0,764270722749217200,497036422888156076,443506248142446806,811307152321749014,896295578577418759,124958408694054559,1,559536713927082394,857938984973334410,3.28,324072,596151892618452544,36.89,696434675576461923,308571674625914623,589694,872451,436803,476383936317748265,578409079574451754,780100736239017913,551588822514225631,297145735022186341,619492202275602283,-1
701000074485284188,0,11007,100290050014031045,100290012107171686,744921093149176279,100290012200301647,20251001,5,31,2036.0,2036.0,1106.0,0.0,0.0,0.0,0,1037,5058,1999.0,0,31.67,123230998263728578,943366574727628092,514002181548260713,56234075937242970,60105034953670974,40.53,413960736944493084,656999412733662179,54.73,26.89,108.53,129.6,124816509777219540,842245671197987933,185417894459897382,80540855426419813,158690668284745706,929840338552024087,368010112702402,55061900352145564,421455,738277,890507,86612705642385,532617857142613956,543764656733223968,656240532869136176,888644187645924087,606395277917678715,574318678265471517,835924615561378832,307303799405068859,871583965825089835,2,0,2,215999397997360914,381912705229199909,192045344941923605,927498710738969528,623910842461171692,820459067286436797,1,448392400829984430,126208667045420078,51.63,714415,972688406879407650,142.7,106960765451335195,840173645358931133,428715,191967,880525,888269571295053775,429514405696437798,533077716952824190,734345490789440480,627425622401047876,523488204814397464,-1
701000074485290953,0,11007,100290050014031045,100290012107171686,702031907674997419,100290012200301647,20251001,5,31,34888.0,34888.0,1106.0,0.0,0.0,0.0,0,1037,5058,1999.0,0,41.78,181471480435469794,186284864992643922,255581966900859475,209399191848506703,296810735681817813,165.66,859479003620587944,701435402573611936,187.44,102.26,132.25,190.23,472376822912894044,822477037138433503,372782025383097295,603881919605796219,830088190358566629,975571463495863799,368010112707101,200059121342956996,997497,60828,633965,86612705645243,249917634912195450,15958308580959224,296183938831125576,62811567939194893,376804047555117253,427266547526902114,515537378172459562,459979778945887248,18355536396147898,1,1,0,542155099604774532,159533653960339462,234697340310390993,897222138350445357,305702385800292333,419632473245993853,0,978016452032287394,430254137034768215,135.69,607289,748987371904185050,24.06,819942430033129839,945995513213739581,646035,788287,797025,507033739046678839,841586463737328990,441329306305792571,695084042204302506,354481449712772306,70963676355369343,-1
701000074485490808,0,11007,100020012316207029,100020012107167982,582006333350424688,100020012200235166,20251001,5,31,64.0,64.0,1106.0,0.0,0.0,0.0,0,1037,5051,1999.0,0,10.73,214551693392475527,539598690313278171,445452244314889445,757427900611149187,989465486019153294,104.41,996558919055479301,165461944571275394,163.11,147.3,192.65,73.44,440326188660935874,971088216975465983,37998328579813632,156245221014441403,423438794117997166,470244548173882842,368010112718859,94511888039236159,584808,772483,907739,86612705645904,943393807086130293,957527639689218226,187343250548664846,502059832139568794,731833948653546879,590940347731263242,633141270241811511,544947280633486916,629050444361087366,0,1,2,36956372801042914,885557737820517114,894657216925899512,210053720885630797,630211330341969736,304475870091627264,1,472327377451696857,597577827071298387,111.44,492969,622216481488451073,40.8,740139430254563065,397096853315868772,635595,879199,39861,254068031716261488,230191552342254991,80248330192785425,678395142931674299,131534721454996692,529061918687984809,-1
701000074485421520,0,11007,100020012316207029,100020012107167982,554800576790453611,100020012200235166,20251001,5,31,64.0,64.0,1106.0,0.0,0.0,0.0,0,1037,5051,1999.0,0,30.34,414429214777026969,206542760200115935,748286463935813635,824857421592092236,235251448496705178,14.87,120702632038308436,783427630685371327,130.35,190.05,182.72,125.23,795011192048439104,311625804158417802,557415146033156128,362954448191519147,75919893880561315,967115066334001564,368010112749991,511149657043030470,618945,212127,103813,86612705642780,505528988932728603,246450035214022863,541428331238964063,223890572378999556,864112912059480483,522961916774130632,776997846479614826,123979108547458647,291386708802770675,0,1,0,213318129121602176,985904280402002671,296067913301446555,746257382538951872,751031926474774295,772618331729969745,0,212895360154488955,57611757570226952,135.38,585553,527105081573228909,136.65,986762643658414725,567273897770557496,965398,669039,874824,875968027638404427,263779236366262804,768812076571356952,463437454956350999,38416723784190964,121417864083456843,-1
701000074485422363,0,11007,100020012316207029,100020012107167982,906132031316307605,100020012200235166,20251001,5,31,64.0,64.0,1106.0,0.0,0.0,0.0,0,1037,5051,1999.0,0,193.08,240227331681591902,280223608523822122,250110396664344234,890748889431647835,532412713156896274,125.76,535302826579177537,582970540638895953,95.84,51.75,187.09,87.15,125562711376327277,440575619164358273,970167672312174296,98752712287041333,863742214753866783,74730288598376770,368010112706505,964825650562375046,790926,746714,246190,86612705649387,331507086356902472,792465477891091729,975682914149339012,664682522729320466,755952599582925092,14407522700238579,892893327655030206,46538297874053484,243230389728840357,2,0,3,334805160973622301,384094673021621151,225117952430385730,566459496670428512,207101641307630693,225456725084442166,0,313271774663787437,561717275466779832,192.39,721600,396575181152622676,47.74,875105385044350456,114880528144502022,521519,282237,268741,138377620327482612,503476028379445465,773327009250034739,638809707524206797,722182403917426019,688187925323246142,-1
701000074485858626,0,11007,100790012314615774,100790012115228527,796322676265588171,100790012201186276,20251001,5,31,1167573.0,1167573.0,1106.0,0.0,0.0,0.0,0,1037,50701,705.0,0,178.96,561170054299337519,28405486845259689,657117817578333970,749706511778193765,488362078884161752,172.51,662061696110038677,36931607187281834,106.36,45.85,198.26,51.53,626062342554571719,100215114528778799,854035179188164690,59760399950641452,356551497683242214,707673819868308748,368010112741178,890633814604533710,373529,721647,23387,86612705640714,443477375812516392,729195362959710726,645252978708280240,28557577611311228,566914346771975818,779067567776133039,484779307533538823,515223150523443890,489296358768211278,2,0,2,714673200410479612,251494845030723716,588885650916842934,172856955714449590,212064594536577579,70605632120008811,0,944574017181845019,576432510397005163,168.25,346901,257087128305107404,153.1,998403643132037290,26647924420891626,452439,372830,869539,164843853873517314,161155421780963677,228646319692964896,255132430354254362,713234093908778117,466019921871417916,-1
701000074485858627,0,11007,100790012314615774,100790012115228527,910033253663422769,100790012201186276,20251001,5,31,1648201.0,1648201.0,1106.0,0.0,0.0,0.0,0,1037,50701,704.0,0,51.21,963125518873464743,981146064157021225,160529968180337225,869074559726392681,235850881806725542,119.72,855370114313652900,386265237224063976,4.89,109.99,12.17,163.06,207158283742880047,173775969817998521,50272277001581373,341778265675650345,779959078652448465,610830268047365324,368010112755824,535446120626937773,734304,926058,74492,86612705640406,520428581516648,28392365670877885,176111735487982106,738659734775541602,638155288312684355,421750078144151655,952028822903610464,963509576247485542,319564288326692013,0,0,2,105132026576795667,864326468551858639,508173018884642052,895953386535645501,801225511225488507,448634481141915583,1,222495804196384393,642538849180751262,145.52,718574,813518333417022007,63.01,481469254352852951,335860667051446989,410498,940470,585808,264398106066725442,573116838198533403,839738702662426825,186983685031514890,557409625431273878,928446230995134400,-1
702000073369742982,0,11007,101320050011594082,101320012107729204,527925372234064347,101320050008107596,20251001,5,31,31984.0,31984.0,1106.0,0.0,0.0,0.0,0,1037,50771,1103.0,92,183.5,731354756826167887,30243170241772703,801300620550573144,76636245268267166,559798176028386192,63.43,63090504708448984,83043884346505112,165.88,16.15,131.33,197.44,779670767457454060,418035213473125201,417781989439318319,447868221621543691,750916869282661605,228981708914957451,368010112751822,965296599189998898,26328,440229,584235,86612705645204,50862241003616348,650786460477502787,775812785429310761,813713385570384939,546589035735256107,783486014490955430,510203943518374263,183479556309550033,777721562545602554,1,0,0,220862719265549968,245018530414609415,520566243570028189,390876571457178493,32710596551095582,528316948969593901,0,792830757453793508,359983543816340710,170.88,676520,650263032217688993,35.1,992951656610102732,956220600200934992,903922,553201,724616,624515616132454570,993242699142978520,76904975191961721,358620467216981430,100957674661451160,591986216209604680,-1
702000073369698144,0,11007,101320050011594082,101320012107729204,997441583916360248,101320050008107596,20251001,5,31,44596.0,44596.0,1106.0,0.0,0.0,0.0,0,1037,50771,1999.0,92,193.44,427044743966721403,904006042472373487,957503246786059829,727966754450234364,642090789999207764,99.54,687690477342045065,23237085235590858,65.54,146.91,24.14,105.68,311217627964191442,538835033151164570,469311325351243061,802158267925584604,622964897161763913,299745272677205613,368010112735819,481934211503201706,822766,310769,571110,86612705645088,598605741742020419,705228394279880591,258664523499521032,361125585854203713,800516855179548209,883762581570805939,974180409262861932,914197963240635916,265380522586077748,2,1,3,178215567317340314,943688150046244830,916648120251616240,201813211835913485,450691391436889748,911547580832482821,1,477397536818498719,579785634207795286,51.43,243684,349793701498538842,170.41,440320642051449291,185243742328996837,123147,331352,471930,491849865883869249,6485348495593884,419413867727888301,211995358668168366,491171858479579019,346235547020354886,-1
701000074485851810,0,11007,100650050012470742,100650050001427985,337986811745376219,100650050012470741,20251001,5,31,706509835.0,706509835.0,1106.0,0.0,0.0,0.0,0,1037,3001,705.0,7,130.46,628614529597092420,833770454839745375,494058899604622646,701435601817937938,776693474772253747,143.32,696783849121118578,340183013286340405,187.36,111.34,198.47,186.41,698604589529139207,559631344791981779,11484684058099247,822981404062449103,65027208719943899,27236679018539097,368010112770515,767749345730875223,115107,186225,378978,86612705642745,774544917479225001,569819875056301024,901123478151653633,149717035111890805,299621678005231928,171659858883432118,217570424295461574,124642243920670128,169956125919208454,2,0,2,200344539467927977,822272619088471940,174548484425389598,89063282468408296,457700913752662566,627162417264405864,1,891807992209181147,894100762212272422,120.3,35227,408665349491809485,49.9,620831897903368819,223305236563667747,287621,650619,141790,50338684254395874,555046704896497289,332309033144392404,832622445795460718,765913075001260177,233390290419839171,-1
702000073369722694,0,11007,101000011310238581,101000011100587400,960678396671036335,101000011210238581,20251001,5,31,1305405504.0,1305405504.0,1106.0,0.0,0.0,0.0,0,1037,3001,704.0,7,13.59,514422719962514938,272533570209899472,591203537157063480,297008916125670817,988111436614372835,176.74,888802189954581031,164616634431858285,9.91,22.96,142.72,10.58,812835283537127506,565100101052665030,450308356798660891,108164106287416126,95884850677856753,265570754669025679,368010112772293,745642654558813321,64589,717031,393220,86612705648427,200692059680383235,613802098341619055,842801259783835591,770302400183172102,115267116557832866,510120301099368848,574232908990294758,841736161082483153,445055150287761262,2,1,0,863074885062500560,837819340917193123,240328122561791125,830646277184086103,277810592472099228,736259954517415126,0,198900775555269944,349751386935470261,122.51,316838,492744902509527496,10.32,247233769594726050,80081688834959130,221346,493152,515837,990108492071383246,662192868391419862,476270040463985228,519287351085856982,785395352347129603,23081041776946032,-1
701000074485420213,0,11007,100020012316207029,100020012107167982,38737983997344063,100020012200235166,20251001,5,31,64.0,64.0,1106.0,0.0,0.0,0.0,0,1037,5051,1999.0,0,108.44,942806499954443888,652589467211566022,13873280770852111,769783092911057121,838920480123000252,32.76,56683467114077464,662321070707007003,104.65,140.03,107.52,103.89,916387401700935800,386388254377778553,887264717426932364,901693183070691092,772761869263246313,772686686274342249,368010112774728,36052740951750849,143602,390974,49214,86612705645458,987304116888642456,203975460852992586,19305025814422767,428055614102064926,965453091056730901,822340356337076556,276318712553706613,942155017403032609,91929512832443071,1,0,1,926081518231027329,313209078303588154,349689499131334789,794046592216039378,456423389376317437,812450123525575753,0,824522484832886590,276996617340525757,147.27,169720,510960437625252761,52.41,395059810429002336,832045021583902995,141427,648015,71518,891280287031158209,412451297049283189,686939024699642827,632547333183382434,306543930745452637,788394374887035809,-1
701000074485617358,0,11007,100290050014031045,100290012107171686,382967190595035145,100290012200301647,20251001,5,31,6716.0,6716.0,1106.0,0.0,0.0,0.0,0,1037,5058,1999.0,0,151.59,678892591434904922,477445402833031488,467144512352789375,431777768128305296,475657056764431232,195.23,688789999180995800,928098926726799862,23.84,31.47,149.97,170.49,940471931443620889,889596834342967465,699562531994044865,97059297296864291,786162326883232442,320395546056082158,368010112765903,952149094781497769,793563,958346,513350,86612705646235,174522900581305638,743597986667220456,486426541338800760,923871998715002031,356530589987978303,714246748545811265,63647077410603290,262901813791126996,281544465516310377,0,1,3,27326523730096975,608753037572208864,611910426183546526,142581718203362138,901241674564124645,944564198987232436,1,94474579530931156,8030322731258160,112.19,95667,357223655158399168,4.53,932072473309243647,475088969535685146,280458,95604,676960,818244865784477383,602881560915033207,708551420213615183,498296410930094733,558939680159193195,484107679474518731,-1
702000073369578058,0,11007,101970050015450473,101970050015452534,848620451030269937,101970050015451568,20251001,5,31,9801770.0,9801770.0,1106.0,0.0,0.0,0.0,0,1037,50711,704.0,0,10.05,968326062931025650,217889371981707887,730471365370844779,535889349965468798,414706480332957264,65.07,220848436351513554,44830639382052639,129.69,121.95,66.91,62.42,221550117942073173,563843809483281157,421138700421356934,70427660209836695,241963876132399714,998706127397380687,368010112796539,469192054576921045,357836,457346,533427,86612705645625,550415123351885500,87371609038352348,672112299988686022,151271427640139998,722926435418887189,270352541959588325,799263988563568952,26860500285065107,563946026165637479,1,1,0,955557245645185037,239185460487510901,932604046557911555,915818215668364454,606176962095961466,223328548847257926,0,916648644265881940,688344197279770639,91.63,699439,789643290300688366,21.23,205509359550741684,330243075275692840,339267,95598,955728,442386210293090951,855856626386695674,300735814731398575,528535470589072262,491995229832840456,167992121562556200,-1
702000073369578060,0,11007,101970050015450473,101970050015452534,813765212706804020,101970050015451568,20251001,5,31,4805.0,4805.0,1106.0,0.0,0.0,0.0,0,1037,50711,704.0,0,100.25,993320390111417068,225114219724998080,424749166299392969,241532563063574236,384589690570463416,151.35,331704188190421781,105784461872846070,135.02,91.27,148.16,159.15,607183584174743854,492587364178984358,994336926718657785,569201664634380535,255849500216908966,401066451067552651,368010112746811,631938248552969084,895342,873387,906623,86612705640246,956629245524132246,440120041209191993,632223886879624787,981179234278975829,920128551568524464,991077684903729890,731922649436396759,482888906215932836,26071751088535032,0,1,3,253047441284454359,889855754235369114,771999680042613749,427244422013356743,37904293430183605,311768605314788022,0,464143161661963139,542461270159347902,150.57,926639,965930594146404231,78.89,2760085718427465,713917436573562269,933862,220175,757607,289760798056228804,415132216450322675,179342885239418266,742072709649025604,689561747476507803,323740869139948428,-1
702000073369578061,0,11007,101970050015450473,101970050015452534,481577186390282606,101970050015451568,20251001,5,31,2686644.0,2686644.0,1106.0,0.0,0.0,0.0,0,1037,50711,704.0,0,59.63,63311572538773436,677013772063458119,953348331081877415,342640874140682571,275272996560557822,176.54,815502795583941433,185175447954809751,76.44,65.08,183.85,171.42,956129252530416893,90116343416325772,63822275872690927,395373707678618032,481788677791202669,579959050836328021,368010112794241,276840397913762442,168212,329911,170405,86612705644008,224259572265426312,319493388316484529,17228079116966890,584865439489323832,922351862826898521,876732338704231474,579271561245774131,183045055879313565,862066301202811867,2,0,2,202073568706501488,976973003507591528,141648338950641437,64307261813539999,929594290043494590,17512514187840502,1,890612865623335837,714124331019243006,160.09,628334,55320736381499939,172.48,35687760250378224,102814207521117509,742383,45302,12656,126786260217498149,725179992047222558,166834366280169985,268449723114240421,187788165821127011,371712915100016176,-1
702000073369578683,0,11007,101970050015450473,101970050015452534,955325437765929451,101970050015451568,20251001,5,31,9471200.0,9471200.0,1106.0,0.0,0.0,0.0,0,1037,50711,705.0,0,151.3,467237247659007984,42673657665143618,917717947974868504,165256659549564138,980498375233565095,167.56,907161439931782778,646279621854030550,53.94,143.49,144.33,93.82,67276725036356091,655971543966147562,882323568960221706,816701671964889315,609820299804195044,924244154241796091,368010112705595,661335279649577309,107781,990977,938449,86612705646174,281303028376882175,77403221316438701,499982981316559501,766276544333946510,216306447688294962,549180167731806939,159923520160368354,821652204153550222,462385272958756225,1,1,2,839535174539496217,476212415022348244,464146405484504019,783970117054890996,238565878582886389,139377379358089822,0,659953107791412382,820896524163062630,66.63,425265,424902281212270142,38.52,233792834025361127,134772086360171167,524964,5047,453680,678520054205249017,97576314103802378,77371122797745361,187891023133007543,680839667176164735,948708702188567062,-1
702000073369578685,0,11007,101970050015450473,101970050015452534,382271533556007531,101970050015451568,20251001,5,31,2186084.0,2186084.0,1106.0,0.0,0.0,0.0,0,1037,50711,705.0,0,33.66,229447508349834586,557598770085558779,771924272063260211,713927230440297199,980536885569907615,13.01,560249205389255573,202925168412675990,4.29,175.2,67.95,67.89,519113221417006636,223324006053020499,878511690500505246,230239397902561852,33051101033911388,885472931818700503,368010112740604,539308413213608460,17269,201038,385681,86612705648927,682200728464044789,54248603203611000,794300037613535202,307033103421010540,84271709071240076,894396776111315102,496597330510285114,131415664592992547,967914092839305122,2,0,2,867951704704873962,50798853433993062,877020655051818353,226697878930329544,121491803006744029,367601084310830933,1,47357077757463895,254501150835715980,38.13,919169,799687638963018672,17.06,620823057817541203,482053483168709353,663381,472728,621472,168893204432217898,367390760821154686,157900751387351788,361433438345914757,980224905978083119,693733093820055009,-1
702000073369578690,0,11007,101970050015450473,101970050015452534,95704794628112777,101970050015451568,20251001,5,31,2962696.0,2962696.0,1106.0,0.0,0.0,0.0,0,1037,50711,705.0,0,48.52,277003647012123545,937360269676027221,268297964501960356,500925319302501998,878348196512722243,176.98,552546183631221867,474370063922921962,134.56,144.05,23.33,101.37,351452231323990725,592853396050791405,311479110078912758,807146347478398685,162718317518275469,892277614045672425,368010112725114,764506856032601548,853591,570526,389710,86612705644550,803720602725376266,827242610958795350,815644747801861578,875414354700859604,982991675038892711,8899580344447522,358871259940398078,34733731127569924,494729976830846722,2,0,2,625867105712619215,513421384115961787,167164636899163985,88944410610782018,246413822270978026,944504846879330482,0,684818640531130017,915040033347052886,139.88,959238,354029029776143271,149.88,218398116412842635,648019701229855407,822198,155350,944974,636228088253092138,726607696251951736,714006333933412179,205036876657801902,618057585976937837,152274237807386156,-1
702000073369454125,0,11007,101320050008487055,101320012107729204,636704646583618823,101320050007521942,20251001,5,31,834124.0,834124.0,1106.0,0.0,0.0,0.0,0,1037,50701,1100.0,0,130.47,247230515504346760,315372701324580681,468144893654507707,615787419978798981,74707854053622932,159.15,46068334770103917,589091316082551357,187.73,22.27,198.3,121.2,926304723607726234,871089040172600459,559911345193625680,864001900998400180,799836489717312359,207035265555951785,368010112708819,718493065232674600,179107,699834,604828,86612705647366,458348292090253570,673968367807295491,429484793683318610,629965194902845492,342384563428985187,414000391602320752,867604751921235193,67627748752682526,950309940445186581,2,0,1,220027132816864443,411509088186049912,374122290968356253,92238139560326987,718523778158273981,292349746884831133,1,727992596944754761,641271280595765079,49.73,933331,913109262415029378,160.68,107846500084093833,765226606903245981,108953,300722,446209,343374713165072870,220499220101120073,79057004156454762,891705474979325342,729766015687235376,908380707240270564,-1
701000074485487525,0,11007,100730012314221666,100730012107164036,704450654517388764,100730012204265310,20251001,5,31,505485.0,505485.0,1106.0,0.0,0.0,0.0,0,1037,50701,705.0,0,127.4,193601537430495560,322131452552757594,643012067202121899,684345565808373175,502768775679540545,9.83,289484962975022737,831627960750523342,93.28,188.74,111.08,42.48,610809329738000760,891099562280256464,35120850783295918,889518452118882277,829849139494721368,979554576299513552,368010112729043,641836096873866393,665442,986757,157141,86612705643009,289030504803684757,365139816089412659,385575743748922987,255538786857644246,606791356999151333,121077641838519961,266877973287157294,409377297722467075,58040125630072085,0,0,1,551737264682761201,138438672581929761,42634670328031310,446626594210638305,941503805395891265,320464592805168572,0,362215834381228562,548803028096148196,96.99,381740,827866516493831622,142.34,787349622909119405,299999191554470395,701925,429346,466130,185243648500147259,318061194292339583,174703908315017014,29610101868889629,944333923568386951,272828283019637068,-1
